IDOrder,IDrestaurant,IDclient,date,heure,modepaiement,remise,IDcaissier,etatpaiement
C0443,R1,1,2024-01-06,21:03:00,Cash,0,3,1
C0444,R1,1,2024-01-06,16:48:00,Card,0,3,1
C0445,R1,1,2024-01-06,10:18:00,Card,20,2,1
C0446,R1,1,2024-01-06,23:03:00,Card,0,1,1
C0447,R1,1,2024-01-06,17:43:00,Card,0,3,0
C0448,R1,1,2024-01-06,23:40:00,Cash,20,1,0
C0449,R1,1,2024-01-06,23:48:00,Card,20,2,1
C0450,R1,1,2024-01-06,13:33:00,Cash,20,2,1
C0451,R1,1,2024-01-06,16:19:00,Card,10,2,1
C0452,R1,1,2024-01-06,19:32:00,Cash,0,2,0
C0453,R1,1,2024-01-06,23:59:00,Cash,30,2,0
C0454,R1,1,2024-01-06,13:52:00,Card,0,3,0
C0455,R1,1,2024-01-06,20:02:00,Cash,0,2,0
C0456,R1,1,2024-01-06,23:47:00,Card,20,2,1
C0457,R1,1,2024-01-06,14:07:00,Cash,30,1,0
C0458,R1,1,2024-01-06,10:45:00,Card,30,3,1
C0459,R1,1,2024-01-06,23:50:00,Cash,0,1,0
C0460,R1,1,2024-01-06,11:41:00,Cash,0,1,1
C0461,R1,1,2024-01-06,22:38:00,Cash,0,2,1
C0462,R1,1,2024-01-06,19:02:00,Card,30,2,0
C0463,R1,1,2024-01-06,17:07:00,Card,30,1,1
C0464,R1,1,2024-01-06,19:04:00,Cash,20,1,0
C0465,R1,1,2024-01-06,23:07:00,Card,40,2,0
C0466,R1,1,2024-01-06,18:43:00,Card,0,1,1
C0467,R1,1,2024-01-06,20:16:00,Card,30,2,0
C0468,R1,1,2024-01-06,12:19:00,Card,0,1,0
C0469,R1,1,2024-01-06,17:37:00,Cash,0,2,0
C0470,R1,1,2024-01-06,15:29:00,Card,40,1,0
C0471,R1,1,2024-01-06,15:47:00,Card,20,2,1
C0472,R1,1,2024-01-06,16:00:00,Card,0,1,1
C0473,R1,1,2024-01-06,20:31:00,Cash,40,3,1
C0474,R1,1,2024-01-06,18:43:00,Cash,0,1,1
C0475,R1,1,2024-01-06,21:11:00,Card,10,3,0
C0476,R1,1,2024-01-06,11:04:00,Cash,0,3,1
C0477,R1,1,2024-01-06,23:18:00,Card,20,1,1
C0478,R1,1,2024-01-06,12:44:00,Cash,999,3,0
C0479,R1,1,2024-01-06,23:06:00,Card,30,2,1
C0480,R1,1,2024-01-06,18:15:00,Card,20,2,0
C0481,R1,1,2024-01-06,11:29:00,Cash,0,3,0
C0482,R1,1,2024-01-06,13:48:00,Cash,20,1,1
C0483,R1,1,2024-01-06,23:34:00,Cash,0,3,0
C0484,R1,1,2024-01-06,18:53:00,Cash,0,2,0
C0485,R1,1,2024-01-06,17:05:00,Card,30,2,1
C0486,R1,1,2024-01-06,17:58:00,Card,0,3,1
C0487,R1,1,2024-01-06,22:14:00,Card,40,3,0
C0488,R1,1,2024-01-06,11:44:00,Cash,10,2,0
C0489,R1,1,2024-01-06,21:35:00,Card,0,1,1
C0490,R1,1,2024-01-06,23:32:00,Card,10,1,0
C0491,R1,1,2024-01-06,18:31:00,Cash,0,3,1
C0492,R1,1,2024-01-06,10:45:00,Cash,0,1,1
C0493,R1,1,2024-01-06,16:09:00,Card,0,2,1
C0494,R1,1,2024-01-06,22:42:00,Card,30,1,0
C0495,R1,1,2024-01-06,11:36:00,Card,40,2,1
C0496,R1,1,2024-01-06,18:40:00,Cash,0,3,1
C0497,R1,1,2024-01-07,14:48:00,Cash,0,2,0
C0498,R1,1,2024-01-07,12:15:00,Cash,0,1,1
C0499,R1,1,2024-01-07,22:19:00,Cash,40,3,0
C0500,R1,1,2024-01-07,18:12:00,Card,30,3,0
C0501,R1,1,2024-01-07,16:34:00,,10,3,0
C0502,R1,1,2024-01-07,18:42:00,Card,10,1,1
C0503,R1,1,2024-01-07,16:13:00,Card,30,3,0
C0504,R1,1,2024-01-07,21:13:00,Card,10,3,1
C0505,R1,1,2024-01-07,20:44:00,Card,0,1,1
C0506,R1,1,2024-01-07,10:54:00,Cash,20,2,1
C0507,R1,1,2024-01-07,18:20:00,Cash,0,2,1
C0508,R1,1,2024-01-07,18:29:00,Card,0,1,1
C0509,R1,1,2024-01-07,15:02:00,Cash,40,2,1
C0510,R1,1,2024-01-07,17:40:00,Cash,20,3,0
C0511,R1,1,2024-01-07,15:01:00,Cash,0,2,0
C0512,R1,1,2024-01-07,12:06:00,Card,0,1,1
C0513,R1,1,2024-01-07,18:38:00,Cash,0,2,0
C0514,R1,1,2024-01-07,13:11:00,Card,10,2,0
C0515,R1,1,2024-01-07,14:09:00,Card,10,3,0
C0516,R1,1,2024-01-07,18:09:00,Cash,20,2,0
C0517,R1,1,2024-01-07,22:25:00,Card,30,3,1
C0518,R1,1,2024-01-07,12:12:00,Card,0,2,0
C0519,R1,1,2024-01-07,11:45:00,Cash,40,3,0
C0520,R1,1,2024-01-07,14:11:00,Cash,0,1,1
C0521,R1,1,2024-01-07,20:57:00,Card,30,3,0
C0522,R1,1,2024-01-07,14:42:00,Cash,0,3,0
C0523,R1,1,2024-01-07,10:34:00,Cash,0,1,0
C0524,R1,1,2024-01-07,21:14:00,Cash,0,2,1
C0525,R1,1,2024-01-07,21:04:00,Cash,0,3,0
C0526,R1,1,2024-01-07,18:00:00,Cash,0,1,0
C0527,R1,1,2024-01-07,21:50:00,Cash,10,2,1
C0528,R1,1,2024-01-07,23:11:00,Cash,0,2,0
C0529,R1,1,2024-01-07,14:23:00,Cash,0,2,1
C0530,R1,1,2024-01-07,18:17:00,Cash,999,2,1
C0531,R1,1,2024-01-07,22:23:00,Card,30,3,1
C0532,R1,1,2024-01-07,19:18:00,Cash,30,3,0
C0533,R1,1,2024-01-07,23:17:00,Card,40,3,1
C0534,R1,1,2024-01-07,12:37:00,Card,0,3,0
C0535,R1,1,2024-01-07,18:23:00,Card,30,1,0
C0536,R1,1,2024-01-07,11:45:00,Cash,0,1,0
C0537,R1,1,2024-01-07,14:34:00,,0,2,1
C0538,R1,1,2024-01-07,18:57:00,Cash,0,1,1
C0539,R1,1,2024-01-07,13:10:00,Card,20,3,0
C0540,R1,1,2024-01-07,12:39:00,Card,999,3,0
C0541,R1,1,2024-01-07,10:53:00,Card,0,3,1
C0542,R1,1,2024-01-07,11:28:00,Card,0,1,0
C0543,R1,1,2024-01-07,15:30:00,,0,2,1
C0544,R1,1,2024-01-07,13:07:00,Cash,10,1,0
C0545,R1,1,2024-01-07,22:52:00,Cash,0,1,0
C0546,R1,1,2024-01-07,16:37:00,Card,30,2,0
C0547,R1,1,2024-01-07,18:29:00,Card,30,2,0
C0548,R1,1,2024-01-07,16:44:00,Cash,40,3,1
C0549,R1,1,2024-01-07,13:13:00,Cash,0,1,0
C0550,R1,1,2024-01-07,18:17:00,Cash,30,1,0
C0551,R1,1,2024-01-07,18:11:00,Cash,0,2,1
C0552,R1,1,2024-01-07,16:57:00,Cash,0,1,0
C0553,R1,1,2024-01-08,22:48:00,Card,0,3,0
C0554,R1,1,2024-01-08,10:22:00,Cash,10,1,1
C0555,R1,1,2024-01-08,18:40:00,Card,0,3,1
C0556,R1,1,2024-01-08,14:51:00,Cash,0,2,0
C0557,R1,1,2024-01-08,20:13:00,Card,30,2,0
C0558,R1,1,2024-01-08,20:02:00,Cash,30,2,1
C0559,R1,1,2024-01-08,19:40:00,Cash,0,1,1
C0560,R1,1,2024-01-08,17:03:00,Cash,0,1,1
C0561,R1,1,2024-01-08,13:34:00,Cash,0,2,1
C0562,R1,1,2024-01-08,16:17:00,Card,0,2,0
C0563,R1,1,2024-01-08,18:57:00,Cash,0,3,0
C0564,R1,1,2024-01-08,22:12:00,Card,30,1,0
C0565,R1,1,2024-01-08,23:56:00,Card,40,2,0
C0566,R1,1,2024-01-08,20:27:00,Card,30,3,1
C0567,R1,1,2024-01-08,16:26:00,Cash,40,1,0
C0568,R1,1,2024-01-08,12:52:00,,0,1,1
C0569,R1,1,2024-01-08,11:42:00,Cash,30,2,0
C0570,R1,1,2024-01-08,14:47:00,Card,20,1,0
C0571,R1,1,2024-01-08,12:11:00,Cash,10,1,0
C0572,R1,1,2024-01-08,18:37:00,Cash,0,1,1
C0573,R1,1,2024-01-08,11:20:00,Card,30,1,1
C0574,R1,1,2024-01-08,19:38:00,Card,40,2,0
C0575,R1,1,2024-01-08,18:20:00,Cash,0,1,1
C0576,R1,1,2024-01-08,10:01:00,Card,20,1,1
C0577,R1,1,2024-01-08,23:14:00,Cash,10,3,0
C0578,R1,1,2024-01-08,15:50:00,Card,40,2,1
C0579,R1,1,2024-01-08,12:42:00,Card,0,2,1
C0580,R1,1,2024-01-08,12:53:00,Cash,0,2,1
C0581,R1,1,2024-01-08,19:25:00,Cash,0,3,1
C0582,R1,1,2024-01-08,11:01:00,Card,0,1,0
C0583,R1,1,2024-01-08,18:02:00,Cash,40,3,1
C0584,R1,1,2024-01-08,12:32:00,Card,0,2,1
C0585,R1,1,2024-01-08,11:04:00,Cash,0,2,0
C0586,R1,1,2024-01-08,10:48:00,Card,0,1,0
C0587,R1,1,2024-01-08,13:56:00,Card,0,2,1
C0588,R1,1,2024-01-08,15:51:00,Cash,30,1,1
C0589,R1,1,2024-01-08,20:24:00,Card,0,2,1
C0590,R1,1,2024-01-08,22:31:00,Cash,40,2,1
C0591,R1,1,2024-01-08,10:57:00,Card,0,3,1
C0592,R1,1,2024-01-08,14:17:00,Cash,0,1,0
C0593,R1,1,2024-01-08,23:43:00,Card,0,1,0
C0594,R1,1,2024-01-08,10:43:00,Cash,40,1,0
C0595,R1,1,2024-01-08,13:38:00,Card,0,3,0
C0596,R1,1,2024-01-08,19:18:00,,0,2,0
C0597,R1,1,2024-01-08,20:45:00,Cash,20,2,1
C0598,R1,1,2024-01-08,15:05:00,Cash,30,2,0
C0599,R1,1,2024-01-08,15:24:00,Cash,0,2,0
C0600,R1,1,2024-01-08,18:28:00,Card,0,3,0
C0601,R1,1,2024-01-08,18:25:00,Card,30,3,0
C0602,R1,1,2024-01-08,13:51:00,Card,0,2,1
C0603,R1,1,2024-01-08,21:26:00,Cash,20,2,1
C0604,R1,1,2024-01-08,10:21:00,Card,0,1,0
C0605,R1,1,2024-01-08,16:18:00,Cash,999,2,0
C0606,R1,1,2024-01-08,10:11:00,Cash,20,3,1
C0607,R1,1,2024-01-08,20:59:00,Card,0,3,1
C0608,R1,1,2024-01-08,19:47:00,Card,10,1,1
C0609,R1,1,2024-01-09,20:18:00,Card,0,2,0
C0610,R1,1,2024-01-09,23:58:00,Card,40,1,1
C0611,R1,1,2024-01-09,21:23:00,Card,0,2,0
C0612,R1,1,2024-01-09,10:48:00,Cash,0,3,1
C0613,R1,1,2024-01-09,20:40:00,Card,30,2,1
C0614,R1,1,2024-01-09,13:39:00,Card,30,2,0
C0615,R1,1,2024-01-09,22:34:00,Card,0,3,1
C0616,R1,1,2024-01-09,21:51:00,Card,40,1,0
C0617,R1,1,2024-01-09,22:39:00,Cash,30,1,1
C0618,R1,1,2024-01-09,13:08:00,Cash,30,1,0
C0619,R1,1,2024-01-09,17:59:00,Cash,30,3,0
C0620,R1,1,2024-01-09,16:23:00,Cash,0,2,1
C0621,R1,1,2024-01-09,14:48:00,Card,0,3,0
C0622,R1,1,2024-01-09,11:08:00,Cash,0,1,0
C0623,R1,1,2024-01-09,21:15:00,Cash,10,1,1
C0624,R1,1,2024-01-09,23:04:00,Cash,0,2,1
C0625,R1,1,2024-01-09,23:32:00,Card,20,3,1
C0626,R1,1,2024-01-09,13:45:00,Cash,0,1,1
C0627,R1,1,2024-01-09,17:47:00,Cash,999,2,0
C0628,R1,1,2024-01-09,20:42:00,Cash,0,1,1
C0629,R1,1,2024-01-09,22:02:00,Card,30,1,1
C0630,R1,1,2024-01-09,16:26:00,Card,30,1,1
C0631,R1,1,2024-01-09,19:30:00,Card,0,1,0
C0632,R1,1,2024-01-09,15:26:00,Card,0,2,0
C0633,R1,1,2024-01-09,22:17:00,Cash,30,3,1
C0634,R1,1,2024-01-09,14:47:00,Cash,20,1,1
C0635,R1,1,2024-01-09,19:09:00,Card,0,3,0
C0636,R1,1,2024-01-09,17:35:00,Cash,0,1,0
C0637,R1,1,2024-01-09,22:22:00,Cash,10,2,0
C0638,R1,1,2024-01-09,21:58:00,Card,0,3,1
C0639,R1,1,2024-01-09,22:03:00,Cash,0,1,1
C0640,R1,1,2024-01-09,16:54:00,Card,0,1,0
C0641,R1,1,2024-01-09,23:45:00,Card,40,2,0
C0642,R1,1,2024-01-09,11:59:00,Cash,10,2,1
C0643,R1,1,2024-01-09,12:19:00,Card,0,2,1
C0644,R1,1,2024-01-09,12:35:00,Card,999,2,1
C0645,R1,1,2024-01-09,18:55:00,Card,10,2,0
C0646,R1,1,2024-01-09,15:45:00,Card,0,3,0
C0647,R1,1,2024-01-09,17:09:00,Cash,0,3,0
C0648,R1,1,2024-01-09,14:12:00,Cash,10,3,1
C0649,R1,1,2024-01-09,12:15:00,Cash,40,1,1
C0650,R1,1,2024-01-09,19:15:00,Card,20,3,1
C0651,R1,1,2024-01-09,21:07:00,Card,999,1,1
C0652,R1,1,2024-01-09,13:49:00,Card,0,2,0
C0653,R1,1,2024-01-09,16:23:00,Card,0,1,0
C0654,R1,1,2024-01-09,10:02:00,Card,0,2,1
C0655,R1,1,2024-01-09,13:48:00,Card,20,1,0
C0656,R1,1,2024-01-09,18:29:00,Cash,0,2,0
C0657,R1,1,2024-01-09,11:49:00,Card,0,3,1
C0658,R1,1,2024-01-09,10:04:00,Cash,0,3,0
C0659,R1,1,2024-01-09,18:30:00,Cash,0,2,1
C0660,R1,1,2024-01-09,14:41:00,Cash,0,1,1
C0661,R1,1,2024-01-09,22:54:00,Cash,0,3,1
C0662,R1,1,2024-01-09,21:24:00,Card,30,2,0
C0663,R1,1,2024-01-09,10:23:00,Cash,30,3,0
C0664,R1,1,2024-01-09,23:24:00,Card,0,3,0
C0665,R1,1,2024-01-10,21:28:00,Card,30,3,1
C0666,R1,1,2024-01-10,13:36:00,Cash,0,1,1
C0667,R1,1,2024-01-10,20:23:00,Card,0,3,1
C0668,R1,1,2024-01-10,23:03:00,Card,0,2,0
C0669,R1,1,2024-01-10,16:22:00,Card,0,3,1
C0670,R1,1,2024-01-10,15:22:00,Cash,0,2,1
C0671,R1,1,2024-01-10,15:40:00,Card,0,3,0
C0672,R1,1,2024-01-10,14:54:00,Cash,0,1,1
C0673,R1,1,2024-01-10,19:40:00,Cash,0,2,1
C0674,R1,1,2024-01-10,22:21:00,Cash,0,1,1
C0675,R1,1,2024-01-10,23:56:00,Cash,20,2,0
C0676,R1,1,2024-01-10,21:24:00,Card,0,1,0
C0677,R1,1,2024-01-10,10:27:00,Cash,20,2,1
C0678,R1,1,2024-01-10,13:15:00,Card,30,1,0
C0679,R1,1,2024-01-10,23:24:00,Cash,40,1,1
C0680,R1,1,2024-01-10,18:04:00,Cash,10,1,1
C0681,R1,1,2024-01-10,12:18:00,Cash,0,3,0
C0682,R1,1,2024-01-10,23:53:00,Cash,0,1,1
C0683,R1,1,2024-01-10,21:12:00,Card,999,3,0
C0684,R1,1,2024-01-10,10:55:00,Cash,0,2,0
C0685,R1,1,2024-01-10,14:17:00,Card,20,1,0
C0686,R1,1,2024-01-10,15:38:00,Card,0,1,0
C0687,R1,1,2024-01-10,13:34:00,Cash,0,1,1
C0688,R1,1,2024-01-10,14:54:00,Cash,10,2,1
C0689,R1,1,2024-01-10,23:37:00,Card,0,1,0
C0690,R1,1,2024-01-10,21:47:00,Card,10,2,0
C0691,R1,1,2024-01-10,22:02:00,Cash,10,2,0
C0692,R1,1,2024-01-10,11:14:00,Cash,20,2,0
C0693,R1,1,2024-01-10,22:33:00,Cash,10,3,0
C0694,R1,1,2024-01-10,17:10:00,Card,0,3,1
C0695,R1,1,2024-01-10,13:59:00,Card,20,1,1
C0696,R1,1,2024-01-10,18:37:00,Cash,999,2,0
C0697,R1,1,2024-01-10,22:10:00,Cash,0,1,0
C0698,R1,1,2024-01-10,11:02:00,Cash,0,1,0
C0699,R1,1,2024-01-10,21:59:00,Cash,0,2,1
C0700,R1,1,2024-01-10,19:38:00,Card,0,2,0
C0701,R1,1,2024-01-10,12:37:00,Card,0,3,1
C0702,R1,1,2024-01-10,12:34:00,Card,30,1,0
C0703,R1,1,2024-01-10,13:16:00,,0,3,1
C0704,R1,1,2024-01-10,16:15:00,Cash,40,1,0
C0705,R1,1,2024-01-10,18:49:00,Card,0,3,1
C0706,R1,1,2024-01-10,10:13:00,Cash,40,2,1
C0707,R1,1,2024-01-10,19:59:00,Cash,40,3,1
C0708,R1,1,2024-01-10,14:28:00,Cash,40,2,1
C0709,R1,1,2024-01-10,15:27:00,Card,20,1,0
C0710,R1,1,2024-01-10,15:28:00,Cash,30,2,0
C0711,R1,1,2024-01-10,21:35:00,Cash,0,2,0
C0712,R1,1,2024-01-10,13:15:00,Card,0,2,0
C0713,R1,1,2024-01-10,22:10:00,Cash,0,2,1
C0714,R1,1,2024-01-10,10:40:00,Cash,0,2,1
C0715,R1,1,2024-01-10,11:59:00,Cash,10,1,0
C0716,R1,1,2024-01-10,23:28:00,Cash,0,3,1
C0717,R1,1,2024-01-10,18:24:00,Card,20,1,0
C0718,R1,1,2024-01-10,16:00:00,Cash,20,3,1
C0719,R1,1,2024-01-10,12:32:00,Card,0,3,0
C0720,R1,1,2024-01-10,12:43:00,Card,40,1,1
C0721,R1,1,2024-01-11,22:16:00,Cash,0,2,0
C0722,R1,1,2024-01-11,11:19:00,Card,999,1,0
C0723,R1,1,2024-01-11,11:09:00,Cash,40,1,1
C0724,R1,1,2024-01-11,17:57:00,Card,10,2,1
C0725,R1,1,2024-01-11,18:34:00,Card,0,1,0
C0726,R1,1,2024-01-11,18:45:00,Card,0,1,0
C0727,R1,1,2024-01-11,22:39:00,Card,20,2,0
C0728,R1,1,2024-01-11,17:01:00,Card,0,2,0
C0729,R1,1,2024-01-11,18:33:00,Card,0,1,1
C0730,R1,1,2024-01-11,14:13:00,,30,1,0
C0731,R1,1,2024-01-11,12:58:00,Cash,0,1,1
C0732,R1,1,2024-01-11,10:48:00,Card,0,2,0
C0733,R1,1,2024-01-11,14:27:00,Card,30,3,1
C0734,R1,1,2024-01-11,17:35:00,Card,0,1,0
C0735,R1,1,2024-01-11,23:22:00,Card,30,2,1
C0736,R1,1,2024-01-11,12:38:00,Card,30,3,0
C0737,R1,1,2024-01-11,14:47:00,Card,0,1,1
C0738,R1,1,2024-01-11,22:39:00,Cash,40,3,0
C0739,R1,1,2024-01-11,20:29:00,Cash,20,3,1
C0740,R1,1,2024-01-11,11:50:00,Cash,10,3,1
C0741,R1,1,2024-01-11,21:59:00,Card,20,2,0
C0742,R1,1,2024-01-11,13:37:00,Cash,0,1,0
C0743,R1,1,2024-01-11,14:58:00,Card,10,1,0
C0744,R1,1,2024-01-11,19:42:00,Card,0,3,1
C0745,R1,1,2024-01-11,23:46:00,Card,0,1,0
C0746,R1,1,2024-01-11,11:08:00,Cash,20,3,0
C0747,R1,1,2024-01-11,12:26:00,Cash,0,1,1
C0748,R1,1,2024-01-11,11:48:00,Card,0,3,0
C0749,R1,1,2024-01-11,23:21:00,Card,0,1,1
C0750,R1,1,2024-01-11,15:45:00,Cash,0,1,1
C0751,R1,1,2024-01-11,15:32:00,Card,0,3,0
C0752,R1,1,2024-01-11,14:52:00,Cash,0,2,1
C0753,R1,1,2024-01-11,17:47:00,,0,1,1
C0754,R1,1,2024-01-11,17:56:00,Cash,0,1,1
C0755,R1,1,2024-01-11,20:53:00,Card,30,2,1
C0756,R1,1,2024-01-11,11:39:00,Cash,0,2,0
C0757,R1,1,2024-01-11,21:33:00,Card,0,2,1
C0758,R1,1,2024-01-11,11:01:00,Card,40,2,0
C0759,R1,1,2024-01-11,11:21:00,Card,10,1,1
C0760,R1,1,2024-01-11,14:09:00,Card,0,1,0
C0761,R1,1,2024-01-11,10:31:00,Card,0,1,1
C0762,R1,1,2024-01-11,22:06:00,Cash,0,2,1
C0763,R1,1,2024-01-11,15:48:00,,0,1,0
C0764,R1,1,2024-01-11,10:02:00,Card,0,2,1
C0765,R1,1,2024-01-11,13:59:00,Card,0,1,0
C0766,R1,1,2024-01-11,23:28:00,Cash,20,3,0
C0767,R1,1,2024-01-11,10:13:00,Cash,0,2,1
C0768,R1,1,2024-01-11,22:37:00,Cash,0,1,0
C0769,R1,1,2024-01-11,12:51:00,Cash,0,2,0
C0770,R1,1,2024-01-11,12:42:00,Cash,20,2,1
C0771,R1,1,2024-01-11,23:17:00,Card,0,3,1
C0772,R1,1,2024-01-11,23:22:00,Cash,0,1,1
C0773,R1,1,2024-01-11,21:09:00,Card,0,2,0
C0774,R1,1,2024-01-11,15:24:00,Card,10,1,1
C0775,R1,1,2024-01-11,17:54:00,Card,0,1,0
C0776,R1,1,2024-01-11,19:36:00,Card,0,2,0
C0777,R1,1,2024-01-12,22:00:00,Cash,10,2,0
C0778,R1,1,2024-01-12,12:26:00,Cash,0,3,1
C0779,R1,1,2024-01-12,10:07:00,Card,999,2,1
C0780,R1,1,2024-01-12,15:06:00,Card,0,3,1
C0781,R1,1,2024-01-12,13:06:00,Cash,0,1,1
C0782,R1,1,2024-01-12,21:01:00,Cash,0,3,0
C0783,R1,1,2024-01-12,17:22:00,Card,0,3,0
C0784,R1,1,2024-01-12,15:40:00,Cash,0,1,1
C0785,R1,1,2024-01-12,14:17:00,Cash,40,3,0
C0786,R1,1,2024-01-12,19:22:00,Card,0,2,1
C0787,R1,1,2024-01-12,12:26:00,Cash,0,2,0
C0788,R1,1,2024-01-12,21:52:00,Card,0,1,1
C0789,R1,1,2024-01-12,16:27:00,Cash,0,1,1
C0790,R1,1,2024-01-12,19:18:00,Cash,0,2,1
C0791,R1,1,2024-01-12,23:23:00,Cash,0,2,0
C0792,R1,1,2024-01-12,11:52:00,Cash,0,3,1
C0793,R1,1,2024-01-12,18:05:00,Cash,20,1,0
C0794,R1,1,2024-01-12,17:51:00,Card,40,1,0
C0795,R1,1,2024-01-12,17:20:00,Card,20,1,0
C0796,R1,1,2024-01-12,23:45:00,,10,2,0
C0797,R1,1,2024-01-12,18:08:00,Cash,10,2,0
C0798,R1,1,2024-01-12,11:36:00,Card,10,1,0
C0799,R1,1,2024-01-12,15:49:00,Cash,20,2,1
C0800,R1,1,2024-01-12,23:38:00,Cash,30,2,0
C0801,R1,1,2024-01-12,10:26:00,Card,0,1,0
C0802,R1,1,2024-01-12,20:19:00,Cash,0,3,1
C0803,R1,1,2024-01-12,14:17:00,Cash,0,2,0
C0804,R1,1,2024-01-12,14:08:00,Cash,30,2,1
C0805,R1,1,2024-01-12,18:02:00,Card,0,3,0
C0806,R1,1,2024-01-12,12:31:00,Cash,0,1,1
C0807,R1,1,2024-01-12,17:57:00,Cash,0,1,1
C0808,R1,1,2024-01-12,13:12:00,Cash,20,2,0
C0809,R1,1,2024-01-12,17:29:00,Cash,20,3,0
C0810,R1,1,2024-01-12,20:22:00,,0,2,1
C0811,R1,1,2024-01-12,18:19:00,Card,30,1,1
C0812,R1,1,2024-01-12,19:32:00,Cash,30,1,1
C0813,R1,1,2024-01-12,18:18:00,Cash,40,2,1
C0814,R1,1,2024-01-12,22:40:00,Cash,10,2,1
C0815,R1,1,2024-01-12,17:36:00,Cash,0,2,0
C0816,R1,1,2024-01-12,12:02:00,Card,30,1,1
C0817,R1,1,2024-01-12,14:21:00,Cash,20,3,1
C0818,R1,1,2024-01-12,17:33:00,Card,40,1,0
C0819,R1,1,2024-01-12,16:16:00,Cash,0,2,1
C0820,R1,1,2024-01-12,22:00:00,Cash,0,1,0
C0821,R1,1,2024-01-12,21:13:00,Card,0,3,0
C0822,R1,1,2024-01-12,15:45:00,Card,0,1,0
C0823,R1,1,2024-01-12,21:54:00,Cash,0,1,0
C0824,R1,1,2024-01-12,18:14:00,Cash,30,3,1
C0825,R1,1,2024-01-12,14:59:00,Cash,0,1,1
C0826,R1,1,2024-01-12,21:56:00,Cash,0,2,1
C0827,R1,1,2024-01-12,10:36:00,Card,0,1,1
C0828,R1,1,2024-01-12,23:57:00,Cash,0,3,1
C0829,R1,1,2024-01-12,23:37:00,Cash,30,1,0
C0830,R1,1,2024-01-12,16:05:00,Cash,10,3,0
C0831,R1,1,2024-01-12,18:54:00,Card,0,1,1
C0832,R1,1,2024-01-12,12:29:00,,0,2,0
C0833,R1,1,2024-01-12,19:03:00,Card,0,3,0
C0834,R1,1,2024-01-12,13:14:00,Card,0,1,0
C0835,R1,1,2024-01-12,22:33:00,Card,20,2,0
C0836,R1,1,2024-01-12,14:56:00,,20,1,0
C0837,R1,1,2024-01-12,20:07:00,Cash,999,2,1
C0838,R1,1,2024-01-12,18:07:00,Card,40,1,1
C0839,R1,1,2024-01-12,22:32:00,Cash,20,3,0
C0840,R1,1,2024-01-12,11:35:00,Card,40,1,1
C0841,R1,1,2024-01-12,12:14:00,Cash,40,3,0
C0842,R1,1,2024-01-12,12:48:00,Cash,0,3,0
C0843,R1,1,2024-01-12,13:54:00,Cash,0,3,0
C0844,R1,1,2024-01-12,13:15:00,Cash,10,1,0
C0845,R1,1,2024-01-12,17:12:00,Card,999,3,0
C0846,R1,1,2024-01-12,21:01:00,Card,0,2,1
C0847,R1,1,2024-01-12,11:02:00,Cash,0,2,0
C0848,R1,1,2024-01-12,18:24:00,Card,20,2,0
C0849,R1,1,2024-01-12,22:13:00,Card,0,1,0
C0850,R1,1,2024-01-12,13:42:00,Card,0,3,1
C0851,R1,1,2024-01-12,21:47:00,Card,30,1,1
C0852,R1,1,2024-01-12,14:39:00,Card,10,1,1
C0853,R1,1,2024-01-12,15:42:00,Cash,0,3,1
C0854,R1,1,2024-01-12,23:22:00,Cash,30,2,0
C0855,R1,1,2024-01-12,21:19:00,Cash,0,3,1
C0856,R1,1,2024-01-12,14:47:00,Card,999,3,0
C0857,R1,1,2024-01-12,23:05:00,Card,30,2,0
C0858,R1,1,2024-01-12,17:59:00,Cash,10,3,1
C0859,R1,1,2024-01-12,11:08:00,Cash,0,2,1
C0860,R1,1,2024-01-12,15:46:00,Card,0,3,0
C0861,R1,1,2024-01-12,14:16:00,Cash,40,3,1
C0862,R1,1,2024-01-12,11:46:00,Cash,0,1,0
C0863,R1,1,2024-01-12,20:36:00,Card,30,3,1
C0864,R1,1,2024-01-12,14:11:00,Card,40,3,0
C0865,R1,1,2024-01-12,21:37:00,Card,0,2,0
C0866,R1,1,2024-01-12,12:02:00,Card,0,1,0
C0867,R1,1,2024-01-12,14:08:00,Cash,0,2,0
C0868,R1,1,2024-01-12,19:13:00,Card,999,2,0
C0869,R1,1,2024-01-12,13:05:00,,20,1,0
C0870,R1,1,2024-01-12,18:21:00,Card,0,1,1
C0871,R1,1,2024-01-12,17:02:00,Cash,0,3,0
C0872,R1,1,2024-01-12,18:44:00,Card,10,1,0
C0873,R1,1,2024-01-12,20:44:00,Card,20,2,0
C0874,R1,1,2024-01-12,11:38:00,Card,0,2,0
C0875,R1,1,2024-01-12,15:56:00,Cash,30,3,0
C0876,R1,1,2024-01-12,21:03:00,Card,20,3,1
C0877,R1,1,2024-01-12,15:55:00,Cash,0,1,0
C0878,R1,1,2024-01-12,17:52:00,Card,30,2,0
C0879,R1,1,2024-01-12,13:47:00,Card,0,1,1
C0880,R1,1,2024-01-12,21:26:00,Cash,20,2,0
C0881,R1,1,2024-01-13,13:18:00,Card,10,2,1
C0882,R1,1,2024-01-13,20:04:00,Cash,999,2,0
C0883,R1,1,2024-01-13,13:45:00,Cash,10,1,0
C0884,R1,1,2024-01-13,22:27:00,Cash,0,2,0
C0885,R1,1,2024-01-13,15:04:00,Cash,0,1,0
